% cbrTekStraktor V0.4 (11-Jan-2019)
% Generated on 11-JAN.-2019 17:32:15
% Number of Datarows : 883
% Number of valid Datarows : 883

@relation cbrTekstraktorFeatureSelection

@attribute filename STRING
@attribute density NUMERIC
@attribute horizontalcontrast NUMERIC
@attribute horizontalcorrelation NUMERIC
@attribute horizontalCBRcorrelation NUMERIC
@attribute horizontalinversedifference NUMERIC
@attribute verticalcontrast NUMERIC
@attribute verticalcorrelation NUMERIC
@attribute verticalCBRcorrelation NUMERIC
@attribute verticalinversedifference NUMERIC
@attribute meanSaturation NUMERIC
@attribute meanLightness NUMERIC
@attribute nominalorientation {ULTRANARROW,NARROW,PORTRAIT,SQUARE,LANDSCAPE,WIDE,ULTRAWIDE}
@attribute score {GRAPH,TEXT}

@data
PObj_26067365_2283577780388-0020x0031.jpg,0.30806451612903224,12.884550084889648,1.0321218240023582,249.66985826463366,0.5414888638997298,8.264999999999995,1.3564239102634454,280.40099194218186,0.6400213212713213,0.0,0.8081657238665128,PORTRAIT,TEXT
PObj_399746af_2283577726145-0067x0015.jpg,0.2965174129353234,8.15353535353535,1.2351368731896701,313.4723119095542,0.6174679697406972,4.708955223880596,1.5298166056339875,321.07714590755006,0.6631366974650557,0.0,0.8219373779681821,ULTRAWIDE,TEXT
PObj_3e47968a_2283577707722-0090x0051.jpg,0.26666666666666666,9.548358669310419,1.8081715834507737,495.1076637481316,0.6736151164935038,6.481333333333328,1.9548843685441202,500.12497306348956,0.7140343958510624,0.0,0.7782716091863268,LANDSCAPE,TEXT
PObj_70253d7b_2283577714520-0047x0089.jpg,0.2976332775519962,8.055202735710797,1.9698639096914328,384.70524400164453,0.6712610335167736,9.192940038684721,1.9198069622878693,394.0729421689916,0.6634064765290588,0.0,0.7438971042733692,PORTRAIT,TEXT
PObj_70253d7b_2283577714542-0052x0021.jpg,0.36996336996337,11.610644257703063,1.9434951442390278,78.32036080863452,0.5362022586812498,14.108653846153857,1.8481453044377072,68.81374687735207,0.5112356020048324,0.0,0.615359483410403,WIDE,TEXT
PObj_74de0b91_2283577723224-0046x0023.jpg,0.32892249527410206,14.97101449275362,1.6801830524612338,182.69567784209474,0.5396214467228959,9.000988142292487,1.9451835101722992,171.31651697859454,0.6159473513969561,0.0,0.7077541850275749,WIDE,TEXT
PObj_8072c737_2283577734752-0142x0104.jpg,0.2106581798483207,10.329309874522645,1.810331693248866,911.5409634688131,0.7757186426427426,8.404690277587859,1.8973029688411422,925.6771723856448,0.7863798257138884,0.0,0.8159295161083046,LANDSCAPE,TEXT
PObj_ba806608_2283577731004-0065x0045.jpg,0.2864957264957265,14.559722222222222,1.553438301455743,500.6972891645942,0.6655456585274291,11.86328671328672,1.6910523640447517,517.871051602821,0.6735609514805319,0.13754853232150785,0.7873651793280728,LANDSCAPE,TEXT
PObj_e623ec1a_6456977425807-0039x0035.jpg,0.31648351648351647,7.825563909774439,1.4885360021411502,308.90849104047555,0.6098323460165564,8.21644042232277,1.466183230545331,297.0122947577449,0.5936523171817287,0.0,0.7931480344616887,LANDSCAPE,TEXT
PObj_f3ea4f59_6456977409875-0065x0065.jpg,0.3592899408284024,2.1617788461538465,2.0589491255421337,94.82646285690907,0.6807371794871794,2.888221153846154,2.0254768934996514,91.69101719400186,0.6389835164835163,0.0,0.6879034767909383,SQUARE,TEXT
PObj_f99045ea_2283577704543-0158x0120.jpg,0.3037447257383966,6.817409766454357,2.0980476384908466,294.9170647572058,0.6675094084966698,7.156951388150194,2.08653450022428,296.78046391426193,0.6746180390659703,0.0,0.7163121576819084,LANDSCAPE,TEXT
PTxt_00c9964a_2283577726965-0298x0123.jpg,0.2600534730179517,15.917357860447288,1.32114020071545,294.41304336388674,0.5906878388842337,9.180905490152933,1.6689452289950666,305.28543250844587,0.6305960505521788,0.4102438614235843,0.8158977954827209,WIDE,TEXT
PTxt_00c9964a_2283577726973-0104x0042.jpg,0.29235347985347987,15.35436893203885,1.4661661765224014,227.8822586688728,0.5712964656445931,10.486397748592871,1.707098270622225,238.10916609708613,0.6039553258655043,0.15840384760899673,0.7784125235087568,WIDE,TEXT
PTxt_00c9964a_2283577726977-0083x0041.jpg,0.22509550396708786,13.354253420582985,1.5139040315576417,741.7308825613454,0.7115976499044614,9.337048192771082,1.7176913248471166,761.0956904386062,0.7400451406023695,0.11126820572364288,0.8331333974101549,WIDE,TEXT
PTxt_00c9964a_2283577726981-0141x0072.jpg,0.2775807722616233,15.8061507936508,1.5415446081757378,350.7844818809572,0.6180815261953653,11.43661971830986,1.7456951366591942,357.64755007954886,0.6399393686702646,0.10728210646353098,0.7836547267150429,LANDSCAPE,TEXT
PTxt_08d79b15_2283577733707-0200x0089.jpg,0.23353932584269663,11.674100841285075,1.7049752569826964,731.6639834883619,0.7182197839049514,9.989829545454548,1.786380425992634,740.1728874632299,0.7297066839410589,0.0,0.8065179584740682,WIDE,TEXT
PTxt_08d79b15_2283577733709-0283x0182.jpg,0.21403331650681473,10.999240121580547,1.6406945633695926,896.8632633846736,0.7461013788448322,8.693223747144831,1.7557824355614609,910.8929730027971,0.7637690387331659,0.0,0.8291366805888303,LANDSCAPE,TEXT
PTxt_0a7461fd_2283577791354-0086x0032.jpg,0.23619186046511628,9.393014705882349,1.27586030505858,651.9726151171967,0.6831118738287856,7.418979744936233,1.4286507259087824,677.4539742380446,0.7325620355721629,0.005300181786032924,0.8521887866223805,WIDE,TEXT
PTxt_0a7461fd_2283577791389-0151x0052.jpg,0.29775853285787063,13.454999999999995,1.4486172947916944,297.5173015353087,0.5706044589313821,11.76847162706142,1.544546502269807,308.9825781127153,0.6051356717990922,4.2005617791142504E-4,0.7739559348514403,WIDE,TEXT
PTxt_0c26b148_2283577809219-0299x0084.jpg,0.2017439082656474,6.368887823585809,1.0784864086305337,759.0150825761957,0.7239110385592888,5.473909013982351,1.1754016525519169,764.7249099886726,0.7334401484087184,0.0,0.8876944352774925,WIDE,TEXT
PTxt_0fac4c32_2283577754259-0240x0152.jpg,0.2867872807017544,0.8253963884606915,1.351976251516386,665.0730733241865,0.8012098106144021,1.2362858719646799,1.2899243471185482,663.705161921991,0.8152077420372122,0.0021795355358463302,0.9002053286414593,LANDSCAPE,TEXT
PTxt_0fac4c32_2283577754263-0197x0087.jpg,0.2440049011027481,2.945578231292518,1.6435903069150333,903.3392169282796,0.7731625531986193,2.3583402195726597,1.6961201593600674,914.5613112336703,0.804412627208047,0.0069543942758840994,0.8674112172245017,WIDE,TEXT
PTxt_0fac4c32_2283577754332-0110x0025.jpg,0.3185454545454545,5.404770642201835,1.6810177639114894,142.76328376109285,0.5669069462647445,3.096590909090909,1.8376136442870994,144.958604677776,0.6437878787878788,0.008285195707597516,0.7582046420249072,ULTRAWIDE,TEXT
PTxt_1058a3fd_2283577763720-0136x0103.jpg,0.30254140491147913,7.876878820568137,1.5191811459274578,433.0874541140927,0.6453973313034802,6.158809111880045,1.6286080769422737,447.2883790464349,0.6860094134207456,0.009132853626620092,0.8080281908488245,LANDSCAPE,TEXT
PTxt_1058a3fd_2283577763726-0133x0102.jpg,0.24797287335987026,6.187611408199643,1.5313555782069561,788.1331654597267,0.7322555514400434,4.609841435271344,1.6297738269944504,805.8622073932927,0.7652488879392774,0.0057802866113136125,0.848788064284865,LANDSCAPE,TEXT
PTxt_1058a3fd_2283577763728-0147x0125.jpg,0.29904761904761906,8.713808219178082,1.5248191346209194,477.07479969805695,0.6479090836104534,5.9807987711213535,1.6891132944872977,494.331593933677,0.6961149929179883,0.0,0.8022519993388734,LANDSCAPE,TEXT
PTxt_1058a3fd_2283577763741-0125x0080.jpg,0.291,8.219959677419352,1.4653062925330698,480.2744146818165,0.6559462205581157,5.685772151898735,1.6280687543988888,492.5665212723642,0.6890027216103166,0.0,0.8141309854514897,LANDSCAPE,TEXT
PTxt_1058a3fd_2283577763742-0167x0059.jpg,0.29351466558408607,7.238717582193181,1.4741567778338869,474.6386380473678,0.6595597151243465,5.957877348750774,1.5684566485548617,484.8572605738136,0.6801137983772714,0.0,0.8118383424048627,WIDE,TEXT
PTxt_1058a3fd_2283577763750-0116x0039.jpg,0.2895667550839965,7.664882943143815,1.4567010754236702,487.04643533762516,0.6548274833057443,5.459165154264973,1.6201753874463438,503.8273901823522,0.6947847511935533,0.0015183799773714876,0.8207954141672842,WIDE,TEXT
PTxt_1058a3fd_2283577763767-0257x0082.jpg,0.2878902913542754,6.784822789634148,1.6086825509158964,557.898891818363,0.6941722164342685,6.014315223134936,1.6579129306233347,562.9117049002385,0.7030792591608271,0.0232632729777096,0.8158124453937297,WIDE,TEXT
PTxt_1058a3fd_2283577763772-0254x0125.jpg,0.30696062992125983,8.434624505928852,1.5431045124537763,458.282004997002,0.6498027517497874,5.5775019050038095,1.7162994761968173,473.5758387537264,0.6964314314541328,0.00832903027403953,0.8004578715864363,WIDE,TEXT
PTxt_1058a3fd_2283577763774-0123x0103.jpg,0.2781592864472334,5.908483208658285,1.5919361141642219,581.8440892974799,0.7066191260505283,5.800095648015301,1.6003647695392327,585.4409097221836,0.7096122718611958,0.012674741132818683,0.8296682238025986,LANDSCAPE,TEXT
PTxt_1553bee8_2283577749801-0105x0035.jpg,0.2546938775510204,13.89423076923077,1.219021860377293,496.2446275243879,0.6339259062061258,9.919327731092421,1.4711142151334664,528.1104542137466,0.6737728961048288,0.020603960162776262,0.8231986173728899,WIDE,TEXT
PTxt_1553bee8_2283577749833-0141x0200.jpg,0.18382978723404256,7.982642857142858,1.1442379495078132,835.5818263687544,0.734685732620554,6.213763854734665,1.2914175292808783,850.6957138636358,0.7484135627886296,0.019450401807937057,0.8820624426936942,PORTRAIT,TEXT
PTxt_1553bee8_2283577749858-0119x0076.jpg,0.20798319327731093,10.803412132024969,1.081977418200594,751.9215551287413,0.701524330560905,6.71047619047619,1.389915587081312,792.356184663012,0.7376880197300365,0.015100102421647612,0.8653311518021751,LANDSCAPE,TEXT
PTxt_16de5444_2283577770325-0247x0203.jpg,0.31728525557926646,6.887300252312869,1.8237833266960246,178.91290796046493,0.618253797768396,3.457369623602036,1.9945766044982163,183.31297919963032,0.6851353050284785,0.034937077151604275,0.7107469165579823,LANDSCAPE,TEXT
PTxt_18c75cba_6456977429353-0194x0109.jpg,0.25716447555093164,6.201074297666015,1.3648930119187666,612.6240653684135,0.6984663968335594,6.465301641848031,1.3471645133281092,601.2086812498305,0.6872300679359671,0.00913362620582676,0.8537523483595548,LANDSCAPE,TEXT
PTxt_18c75cba_6456977429355-0183x0094.jpg,0.2343913498430415,5.278466214636427,1.3961574950106512,714.0809494961632,0.7269739062862164,5.77243081262119,1.3729422477312365,705.6052484591745,0.7161150232144415,0.006419472269089749,0.8653959567141996,LANDSCAPE,TEXT
